id,name,country,date,description,type,status,glide,url
6217,Sudan/Egypt: Earthquakes - Aug 1993,Egypt,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1993-08-01T00:00:00+00:00', 'event': '1993-08-01T00:00:00+00:00'}",Data not available,"[{'id': 4628, 'name': 'Earthquake', 'code': 'EQ', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6217
6306,Sudan: Earthquake - May 1990,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1990-05-01T00:00:00+00:00', 'event': '1990-05-01T00:00:00+00:00'}",Data not available,"[{'id': 4628, 'name': 'Earthquake', 'code': 'EQ', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6306
6643,Sudan: Floods - Aug 1988,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1988-08-06T00:00:00+00:00', 'event': '1988-08-06T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6643
6314,Sudan: Drought Affected Population - Mar 1988,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1988-03-01T00:00:00+00:00', 'event': '1988-03-01T00:00:00+00:00'}",Data not available,"[{'id': 4672, 'name': 'Drought', 'code': 'DR', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6314
6481,Sudan: Drought/Insecurity/Pest Infestation - Aug 1986,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1986-08-01T00:00:00+00:00', 'event': '1986-08-01T00:00:00+00:00'}",Data not available,"[{'id': 5255, 'name': 'Insect Infestation', 'code': 'IN', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6481
5188,Sudan: Drought/Refugees - Jan 1985,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1985-01-01T00:00:00+00:00', 'event': '1985-01-01T00:00:00+00:00'}",Data not available,"[{'id': 4672, 'name': 'Drought', 'code': 'DR', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/5188
6150,Sudan: Drought - Nov 1984,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1984-11-01T00:00:00+00:00', 'event': '1984-11-01T00:00:00+00:00'}",Data not available,"[{'id': 4672, 'name': 'Drought', 'code': 'DR', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6150
52002,Uganda: Floods - May 2024,Uganda,"{'changed': '2024-05-27T08:30:25+00:00', 'created': '2024-05-15T13:50:09+00:00', 'event': '2024-05-01T00:00:00+00:00'}","Since the end of April, heavy rainfall has been affecting several parts of Uganda, causing floods and leading to casualties and damage. According to the International Federation of Red Cross and Red Crescent Societies (IFRC), as many as 49 people died, 28 are still missing, and 296 others have been injured. In addition, almost 18,500 people have been displaced and 39,185 affected across more than 15 districts of the country. For the next 48 hours, moderate rain is expected across the northern, central and southern parts of Uganda. With DG ECHO support, IFRC, through the Uganda Red Cross Society, is providing assistance with distribution of Non-Food Items (NFIs), de-silting kits to de-silt water channels and construct partly destroyed shelters, deployment of Red Cross volunteers, and is engaged in the search and rescue response along with district authorities. ([ECHO, 15 May 2024](https://reliefweb.int/node/4062536))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}, {'id': 4728, 'name': 'Land Slide', 'code': 'LS'}]",ongoing,FL-2024-000075-UGA,https://reliefweb.int/taxonomy/term/52002
51840,Uganda: Anthrax Outbreak - Nov 2023,Uganda,"{'changed': '2024-04-18T08:55:30+00:00', 'created': '2023-12-15T13:59:02+00:00', 'event': '2023-11-29T00:00:00+00:00'}","Anthrax outbreak was confirmed on 29th November 2023 in Kabira, Kasasa and Lwankoni sub-counties in Kyotera district. According to the district surveillance team, Kyotera district anthrax possibly started in June 2023 on a farm in Kkyamayembe Sub-County following the consumption of meat of a dead cow. The victims presented with various signs including itchy rash, swelling and skin lesions. In early July, the first human death was reported and 24 animal deaths by October 31,2023. The consumption of meat of the dead animals continued and 3 humans developed signs of the disease. ([IFRC, 15 Dec 2023](https://reliefweb.int/node/4023530))

Human anthrax outbreak which started in 2023 is still ongoing in Uganda. Amudat district reported 2 suspected anthrax cases from Karita HC IV in epi week 10 and other 2 in epi week 9. The district rapid response team has been notified to investigate the event. There were zero new cases in the 8 remaining affected districts (except in Amudat) and zero deaths in all the 9 affected districts of Abim, Amudat, Kaabong, Karenga, Kotido, Moroto, Nabilatuk, Nakapiripiri, Napak. [WHO, 24 Mar 2023](https://reliefweb.int/node/4053297))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2023-000251-UGA,https://reliefweb.int/taxonomy/term/51840
51321,Uganda: Ebola Outbreak - Sep 2022,Uganda,"{'changed': '2023-01-11T10:31:26+00:00', 'created': '2022-09-20T13:10:45+00:00', 'event': '2022-09-20T00:00:00+00:00'}","The health authorities in Uganda today declared an outbreak of Ebola after a case of the relatively rare Sudan strain was confirmed in Mubende district in the central part of the country. The Uganda Virus Research Institute confirmed the case after testing a sample taken from a 24-year-old male. This follows an investigation by the National Rapid Response team of six suspicious deaths that have occurred in the district this month. There are currently eight suspected cases who are receiving care in a health facility. [(WHO, 20 Sep 2022)](https://reliefweb.int/node/3887911)

So far, seven cases, including one death, have been confirmed to have contracted the Sudan ebolavirus – one of the six species of the Ebolavirus genus. Forty-three contacts have been identified and 10 people suspected to have caught the virus are receiving treatment at the regional referral hospital in Mubende, the district where the disease was confirmed this week, making it the first time Uganda has detected the Sudan ebolavirus since 2012. [(WHO, 22 Sep 2022](https://reliefweb.int/node/3888847))

On 19 September 2022, the Uganda Virus Research Institute released results of a confirmed Ebola Sudan case. This is a 24-year male from Mubende district. Preliminary investigations of this event conducted by the National Rapid Response Team between 17-18 September revealed six other suspected deceased cases recorded between 1-15 September in the same district. As of 25 September, a total of 36 cases including 18 confirmed and 18 probable cases have been reported, with 23 deaths (CFR 64%). Three districts have so far been affected: Mubende, the epicentre (32 cases), Kyegegwa (3 confirmed cases) and Kassanda (1 confirmed case). Almost 67% of cases are females and 37% are aged below 20 years. Thirty five patients are currently in admission including 22 suspected and 13 confirmed cases. A total of 399 contacts have been listed with a 26% follow-up rate in the past 24hrs. ([WHO, 25 Sep 2022](https://reliefweb.int/node/3890986))

From 19 September to 13 November 2022, a cumulative number of 140 laboratory-confirmed and 22 probable cases have been reported. Seventy-seven (77) fatalities have been registered of which 55 were confirmed cases, an overall case fatality ratio of 47.5%, and 39.3% among confirmed cases. Men (57.5%) are slightly more affected than women, and the most affected age groups are 20-29 years, and 30-39 years. The under-five represent less than 10% of cases. Nineteen (19) healthcare worker infections have so far been notified, of whom seven (36.8%) have died. A total of 69 recoveries have been registered giving a recovery rate of 49.3%. Two new Districts have been affected over the past two weeks, one each in week 44 (Masaka) and week 45 (Jinja), bringing to nine the total number of affected Districts. More than half of the cases, (51.2%) have been reported in Mubende (64 confirmed and
19 probable), followed by Kassanda with 30.9% (48 confirmed and two probable), Kampala (17 confirmed; 10.5%), Kyegegwa (four confirmed; 2.5%), Wakiso (three confirmed; 1.9%), Jinja (one confirmed and one probable; 1.2%), Bunyangabu (one confirmed; 0.6%), Kagadi (one confirmed; 0.6%), and Masaka (one confirmed; 0.6%).  ([WHO, 18 Nov 2022](https://reliefweb.int/node/3908200))

As of 4 December 2022, the country marks 79 days of response to the Ebola Virus Disease (EVD) outbreak since the first case was confirmed on 20th September 2022. The current Case Fatality Ratio (CFR) among confirmed cases is 55/142 (39%). The Ministry of Health (MoH) now reports 142 confirmed cases, 55 confirmed deaths, 87 recoveries, and 19 infections among healthcare workers1 since the start of the outbreak. No reported EVD cases in refugee settlements and all reinstated EVD prevention measures remain in place. ([WFP, 4 Jan 2023](https://reliefweb.int/node/3921335))

Uganda today declared the end of the Ebola disease outbreak caused by Sudan ebolavirus, less than four months after the first case was confirmed in the country's central Mubende district on 20 September 2022. It was the country's first Sudan ebolavirus outbreak in a decade and its fifth overall for this kind of Ebola. In total there were 162 cases (142 confirmed and 22 probable), 55 confirmed deaths and 87 recovered patients. More than 4000 people who came in contact with confirmed cases were followed up and their health monitored for 21 days. Overall, the case-fatality ratio was 47%. The last patient was released from care on 30 November when the 42-day countdown to the end of the outbreak began.([WHO, 11 Jan 2023](https://reliefweb.int/node/3922901))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2022-000315-UGA,https://reliefweb.int/taxonomy/term/51321
51266,Uganda: Floods - Jul 2022,Uganda,"{'changed': '2022-10-12T20:00:39+00:00', 'created': '2022-08-01T12:55:19+00:00', 'event': '2022-07-30T00:00:00+00:00'}","Heavy rainfall has been affecting the Eastern Region since 30 July, triggering landslides and causing rivers to overflow (in particular the Nabuyonga, and Namatala Rivers) and floods that have resulted in casualties and damage. At least 3,745 households have been affected in the districts of Mbale, Kapchorwa, Sironko and Bulambuli, and Bukedea, with 24 deaths recorded. Joint rapid assessments with Government authorities and partners on the ground are ongoing. The Uganda Red Cross Society is delivering immediate shelter, WASH and health assistance. Over the next 24 hours, more heavy rainfall with locally very heavy rainfall is forecast over the whole country. ([ECHO, 1 Aug 2022](https://reliefweb.int/node/3871628))

Heavy rainfall in the Eastern region of Uganda has caused floods, flash floods, river overflow and landslides, resulting in casualties and damage. The overflow of Nabuyonga, Namatala, Nashibiso and Napwoli Rivers was reported, while the most affected area includes Mbale City. According to media reports, the number of fatalities has increased to 29 people (23 in Mbale City, three in Kapchorwa District and three in Sironko District, all in east Eastern Region). About 80 houses, nine education centers and 14 bridges have been damaged. 4,000 households (approx. 20,000 people) have been affected since 31 July. 5,600 people have been displaced. 400,000 people have been cut off the national water grid. Over the next 24 hours, more rainfall is forecast over parts of the Eastern Region, including over the already affected area. ([ECHO, 5 Aug 2022](https://reliefweb.int/node/3873414))

The weather forecast by the Uganda National Meteorological Authority (UNMA) for the Elgon region for August 2022 has projected enhanced rains for the region with the possibility for the flooding challenges to continue. ([IFRC, 15 Aug 2022](https://reliefweb.int/node/3876613))

Heavy rainfall has been affecting the Western Region since 2 September, triggering landslides and causing floods and flash floods that have resulted in casualties and damage. Media reports, as of 5 September, three fatalities, several people still missing and ten destroyed houses across the Bundibugyo District (west Western Region, bordering northern Democratic Republic of the Congo) due to flash floods and mudslides. In addition, 37 displaced people and eight destroyed houses were reported in the Kisoro District (southern Western Region) due to a number of landslides. Over the next 24 hours, more heavy rainfall is forecast over most of the Country, including most of the already affected Region. ([ECHO, 5 Sep 2022](https://reliefweb.int/node/3883317))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}, {'id': 4728, 'name': 'Land Slide', 'code': 'LS'}]",past,FL-2022-000275-UGA,https://reliefweb.int/taxonomy/term/51266
50895,Uganda: Floods and Landslides - Sep 2021,Uganda,"{'changed': '2021-12-21T21:47:42+00:00', 'created': '2021-09-17T00:00:00+00:00', 'event': '2021-09-17T00:00:00+00:00'}","On 17 September, Uganda Red Cross Society (URCS) through its assessments, reported flooding events affecting the districts of Kapchorwa, Sironko, Mbale, Bukedea, Zombo, Kapelebyong and Katakwi. The floods, landslides and hailstorm episodes affected 07 districts and have left one (1) registered death from Kapchorwa district (male adult), kapsinde sub-county due to landslides, 72 people injured, 597 individuals homeless, 5 individuals hospitalised, 51 individuals evacuated, 308 families displaced, 416 houses completely destroyed, 829 houses partially damaged, 3 health facilities affected due to the floods, 61 water facilities affected and 6 schools have been affected in Bukedea, Kapelebyong, Katakwi and Oyam districts. There is an urgent need to provide household kits and shelter items to the affected communities to support with immediate household needs. Water facilities have been destroyed which has possessed a risk of water-borne diseases such as cholera and typhoid. Prior to above mentioned events and since the beginning of September 2021, many parts of Uganda have been receiving torrential rains which have affected many districts country wide. To date, the prolonged rain events have persisted, and 17 districts have been affected including Kasese, Oyam, Koboko, Yumbe, Katakwi, Bukedea, Kapchorwa, Sironko, Arua, Mbale, Kakumuro, Kibaale, Ibanda, Apac, Kabaale, Zombo and Kapelebyong. ([IFRC, 13 Oct 2021](https://reliefweb.int/node/3782250))

Heavy rains registered during September and early October 2021 have caused several floods, landslides and hailstorms, significantly affecting more than 40,000 individuals living in 17 Districts located in Eastern, Central, Western and West Nile regions. At least 3,620 people have been displaced and are hosted in government schools and community halls near the affected areas awaiting water levels to recede. On 14 October, a landslide reported in Bududa District (Eastern Uganda), affecting 214 individuals (33 households). ([ECHO, 18 Oct 2021](https://reliefweb.int/node/3783486))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}, {'id': 4728, 'name': 'Land Slide', 'code': 'LS'}]",past,FL-2021-000153-UGA,https://reliefweb.int/taxonomy/term/50895
